trial,location,environment,planting_date,harvest_date,latitude,longitude,elevation,year,yday,prcp,swe,tmax,tmin,vp,radn,daylength
S2_MET_BCW16,Buffalo_county,BCW16,2016-04-15,2016-08-31,44.3359889,-91.8369194,370,2016,361,13,36,4.5,-6,400,4.877107294921875,8.64
S2_MET_BCW16,Buffalo_county,BCW16,2016-04-15,2016-08-31,44.3359889,-91.8369194,370,2016,362,0,36,-4,-9.5,280,4.52874234375,8.735999891493055
S2_MET_BCW16,Buffalo_county,BCW16,2016-04-15,2016-08-31,44.3359889,-91.8369194,370,2016,363,0,36,0.5,-11.5,240,7.0447103125,8.735999891493055
S2_MET_BCW16,Buffalo_county,BCW16,2016-04-15,2016-08-31,44.3359889,-91.8369194,370,2016,364,0,36,0.5,-4.5,440,4.126187372773439,8.735999891493055
S2_MET_BCW16,Buffalo_county,BCW16,2016-04-15,2016-08-31,44.3359889,-91.8369194,370,2016,365,0,36,-1,-10,280,6.239600370546877,8.735999891493055
S2_MET_BCW16,Buffalo_county,BCW16,2016-04-15,2016-08-31,44.3359889,-91.8369194,370,2016,366,0,36,-1,-10,280,6.239600370546877,8.735999891493055
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,1,0,24,-5.5,-17.5,160,6.299320493867189,8.544000108506944
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,2,0,24,-5.5,-16,160,5.905612875,8.544000108506944
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,3,0,24,-2,-14.5,200,6.39774728125,8.544000108506944
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,4,0,24,1.5,-9.5,280,6.071500705078125,8.64
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,5,0,24,3,-7,360,5.77290258984375,8.64
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,6,0,24,2.5,-7.5,360,5.872435294921875,8.64
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,7,1,24,-1,-8.5,320,4.877107294921875,8.64
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,8,1,24,-4.5,-12.5,240,5.17570541015625,8.64
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,9,0,24,-0.5,-9,320,5.434490908476561,8.735999891493055
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,10,0,24,-1,-12.5,240,6.642155341523439,8.735999891493055
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,11,0,24,-2,-12,240,6.239600370546877,8.735999891493055
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,12,0,24,1.5,-9,320,6.4408780959765615,8.735999891493055
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,13,0,24,6.5,-5.5,400,6.918635544062496,8.831999782986111
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,14,0,24,5,-6,400,6.715145977968753,8.831999782986111
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,15,0,24,-0.5,-9.5,280,6.10467825,8.831999782986111
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,16,2,28,-0.5,-7.5,360,5.142528125,8.928000217013889
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,17,3,28,3.5,-5,440,4.42257438367188,8.928000217013889
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,18,2,24,4,-3.5,480,5.451080008671879,8.928000217013889
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,19,0,24,3,-7.5,360,7.0690409232812526,9.024000108506945
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,20,4,24,2.5,-3.5,480,3.5345204616406263,9.024000108506945
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,21,0,24,2.5,-7.5,360,6.965084045468748,9.024000108506945
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,22,0,24,5.5,-4.5,440,7.039180599609375,9.12
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,23,0,24,4.5,-4.5,440,6.7239937001953125,9.12
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,24,1,24,3,-4.5,440,5.8834942998046875,9.12
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,25,0,24,1,-9,320,7.43178275,9.216000434027778
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,26,0,24,2,-11.5,240,8.81197117750001,9.216000434027778
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,27,0,20,5,-4.5,440,7.401922489804685,9.311999782986112
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,28,0,20,8.5,-4,440,8.689213646718741,9.311999782986112
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,29,0,20,5.5,-3,480,7.0447105625,9.408000217013889
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,30,0,20,2.5,-9,320,8.670413,9.408000217013889
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,31,0,20,-0.5,-11.5,240,8.670413,9.408000217013889
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,32,0,20,-1.5,-13.5,200,9.306316375,9.503999565972222
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,33,0,20,-2.5,-13,240,8.758886,9.503999565972222
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,34,0,20,-2,-13.5,200,9.40032,9.6
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,35,0,20,1.5,-11.5,240,9.95328,9.6
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,36,0,20,4,-8.5,320,9.94111489890623,9.696000434027777
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,37,0,20,6.5,-4.5,440,9.38262527390623,9.696000434027777
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,38,0,20,4.5,-8,320,10.152345375,9.79199978298611
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,39,0,16,8.5,-2.5,480,9.475521919687509,9.79199978298611
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,40,0,16,9.5,-3.5,440,10.593608129765629,9.88800021701389
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,41,0,16,9,-3,440,10.251878625,9.88800021701389
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,42,0,12,8.5,-0.5,560,8.741191190312504,9.983999565972223
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,43,0,8,10,1.5,640,8.39614449437499,9.983999565972223
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,44,3,8,8,-1,560,6.8511745107421875,10.08
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,45,0,4,7.5,0,600,8.012390510742188,10.08
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,46,0,0,9,3,760,6.68196870140624,10.176000434027777
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,47,0,0,10,2.5,680,7.38533429859376,10.176000434027777
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,48,0,0,10.5,1,560,8.99334113714844,10.27199978298611
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,49,0,0,10.5,1.5,600,8.8750078125,10.27199978298611
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,50,0,0,10,1.5,600,8.599633872187495,10.368000217013888
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,51,0,0,8,-2,440,9.794027497187495,10.368000217013888
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,52,0,0,6.5,-7.5,280,11.933981765156268,10.463999565972221
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,53,0,0,6,-2,480,8.679259570078134,10.463999565972221
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,54,0,0,6,-7.5,280,12.16512,10.56
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,55,0,0,7,-8,240,12.6517243359375,10.56
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,56,0,0,11.5,-4,320,13.012255718281269,10.656000434027778
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,57,0,0,14.5,-4,280,13.626041343281269,10.656000434027778
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,58,1,0,15,0,400,13.0056189375,10.751999782986111
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,59,0,0,13,-2.5,320,13.37167874914062,10.848000217013889
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,60,2,0,10,-4,320,12.99677162328124,10.848000217013889
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,61,0,0,9.5,-6,280,13.86823625,10.943999565972222
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,62,0,0,9,-2,400,11.72496361546874,10.943999565972222
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,63,0,0,13,-1.5,320,13.735526642578124,11.04
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,64,0,0,14.5,-3.5,240,15.007334642578124,11.04
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,65,0,0,17,-0.5,280,15.00954658031249,11.136000434027778
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,66,0,0,15,2,400,13.341818910624982,11.136000434027778
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,67,1,0,10.5,-3,280,13.84501196570313,11.231999782986112
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,68,1,0,7,-4.5,320,12.91935718968749,11.328000217013889
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,69,0,0,7.5,-5,280,13.7023490625,11.328000217013889
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,70,0,0,16,1.5,360,14.871305926015616,11.423999565972222
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,71,0,0,13.5,2.5,400,12.897238801015616,11.423999565972222
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,72,0,0,15.5,0.5,280,15.527116546875,11.52
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,73,0,0,14,0.5,320,14.863564546875,11.52
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,74,4,0,10.5,-1.5,400,10.437673605234384,11.616000434027777
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,75,0,0,5,-3.5,360,11.063623217656255,11.711999782986112
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,76,0,0,4.5,-4.5,320,11.603312939687491,11.711999782986112
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,77,2,0,3,-5.5,280,11.29033774695313,11.80800021701389
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,78,2,0,1.5,-8,200,13.87487231554687,11.80800021701389
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,79,0,0,8.5,-12,80,20.98151373656249,11.903999565972223
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,80,0,0,18,-5.5,120,21.53004951343751,11.903999565972223
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,81,0,0,17,1.5,240,17.003520263671874,12
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,82,10,0,9.5,-0.5,440,9.61486895789063,12.096000434027777
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,83,5,0,7,-2.5,440,9.33617670921874,12.096000434027777
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,84,4,0,10,-2.5,400,11.51705040710938,12.19199978298611
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,85,3,0,5.5,-2,520,7.86530276605469,12.19199978298611
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,86,0,0,8.5,-2.5,360,14.8635650625,12.288000217013888
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,87,0,0,12,-3,280,18.119393870000003,12.288000217013888
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,88,6,0,9,-1.5,480,10.985102702890634,12.383999565972223
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,89,1,0,5,-0.5,600,8.769945462890625,12.48
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,90,2,0,9.5,1,560,13.0830341484375,12.48
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,91,4,0,8.5,0.5,600,9.561784511835933,12.576000434027778
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,92,0,0,13.5,0,400,18.68894217234373,12.576000434027778
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,93,0,0,19,0,320,21.605253028437495,12.671999782986111
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,94,0,0,19,3.5,440,20.145438653437495,12.671999782986111
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,95,3,0,20,1,440,16.32669779859376,12.768000217013888
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,96,3,0,12.5,-0.5,480,14.22655496531248,12.863999565972222
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,97,0,0,16.5,-1.5,320,22.08079740968752,12.863999565972222
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,98,0,0,18.5,0,320,22.39488,12.96
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,99,0,0,22.5,-0.5,280,23.73857223046875,12.96
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,100,0,0,23,2,360,23.312794375,13.056000434027778
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,101,0,0,18.5,2,400,21.50793316187501,13.056000434027778
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,102,0,0,19,-1,280,23.4842108125,13.151999782986111
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,103,0,0,22,2,360,23.33269919703126,13.151999782986111
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,104,5,0,17.5,1.5,480,16.0247810625,13.248000217013889
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,105,3,0,10.5,1,640,11.221770168203115,13.343999565972222
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,106,6,0,5.5,-1,560,8.147312668203115,13.343999565972222
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,107,0,0,9,-3.5,360,19.0439426953125,13.44
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,108,0,0,13,-4.5,280,23.069490609375,13.44
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,109,0,0,13,1,480,18.712167,13.536000434027779
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,110,0,0,16.5,1.5,440,21.8308615,13.536000434027779
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,111,0,0,21,1,320,25.126502,13.631999782986112
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,112,0,0,24,2.5,320,25.440584473124982,13.631999782986112
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,113,0,0,25,6,440,24.35457002171874,13.72800021701389
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,114,5,0,18.5,6.5,760,13.75875063585937,13.72800021701389
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,115,10,0,9.5,5,880,5.892341650937498,13.823999565972223
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,116,4,0,10,4.5,840,7.325613698125005,13.823999565972223
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,117,3,0,7.5,3,760,6.253977752929687,13.92
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,118,2,0,7.5,2,720,10.262937752929687,13.92
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,119,1,0,7,0,600,12.917146,14.016000434027777
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,120,0,0,10,0,560,17.59961080906248,14.016000434027777
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,121,0,0,9.5,2,680,13.8184701875,14.11199978298611
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,122,0,0,16,0,440,24.385535625,14.11199978298611
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,123,0,0,19.5,-1,360,27.17024359937501,14.20800021701389
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,124,0,0,23.5,2,400,27.49759405124998,14.20800021701389
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,125,0,0,25.5,3.5,440,27.683387342812537,14.303999565972223
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,126,0,0,26.5,7.5,600,26.035568164296865,14.303999565972223
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,127,0,0,21,8,760,21.3995513671875,14.4
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,128,0,0,20,7.5,760,21.23366431640625,14.4
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,129,0,0,23.5,4,480,27.553997625,14.496000434027778
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,130,15,0,18,1,520,19.538288906484365,14.496000434027778
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,131,16,0,4.5,0.5,640,6.387793744843751,14.591999782986111
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,132,0,0,11.5,-1.5,480,23.53397725,14.591999782986111
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,133,0,0,20,1,480,28.07267414499998,14.591999782986111
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,134,0,0,15,2,600,23.68880675,14.688000217013888
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,135,0,0,11.5,2,680,18.95104507726562,14.688000217013888
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,136,4,0,9.5,3,760,10.2187005,14.783999565972222
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,137,2,0,12,4,800,16.52023215015626,14.783999565972222
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,138,0,0,18.5,2,520,27.59823425390625,14.88
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,139,0,0,21.5,4,600,27.9410674921875,14.88
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,140,3,0,21,6.5,880,18.855936,14.88
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,141,6,0,16.5,4,800,17.76992340406251,14.976000434027778
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,142,10,0,15,5,880,15.52711725,14.976000434027778
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,143,0,0,15.5,2.5,640,25.18843530812502,14.976000434027778
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,144,0,0,13.5,4,800,20.48827395617187,15.071999782986111
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,145,4,0,14,4,800,15.800279474843741,15.071999782986111
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,146,0,0,17,3.5,680,25.52352698132813,15.071999782986111
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,147,0,0,18,6,840,23.41453790843749,15.168000217013889
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,148,4,0,16,4.5,840,16.949329829218744,15.168000217013889
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,149,4,0,15.5,5,880,15.726182625,15.168000217013889
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,150,0,0,21,3.5,640,28.66212648343754,15.263999565972222
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,151,1,0,19.5,7.5,960,22.68352380421877,15.263999565972222
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,152,0,0,17.5,3,680,26.20034930421877,15.263999565972222
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,153,0,0,22.5,2.5,560,30.06885869578123,15.263999565972222
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,154,0,0,23,8,880,26.54208,15.36
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,155,0,0,24,7.5,840,28.134604125,15.36
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,156,0,0,27,7,760,30.081024,15.36
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,157,0,0,29,8.5,840,30.081024,15.36
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,158,0,0,29.5,11,1000,28.66544775,15.36
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,159,0,0,31,11.5,1000,29.20071182078123,15.456000434027779
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,160,0,0,31,10.5,920,29.91292364156246,15.456000434027779
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,161,0,0,29.5,12,1080,27.598234375,15.456000434027779
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,162,0,0,31,9.5,880,30.09097744578123,15.456000434027779
S2_MET_BZD16,Bozeman,BZD16,2016-04-20,2016-08-31,45.6732,-111.1541,1447,2016,163,0,0,26,11.5,1120,24.9274375,15.456000434027779
